customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score
14335,2011-09-04 13:07:00,2,468.26,95,2,2,2,222
14336,2011-05-04 15:37:00,4,1614.91,218,1,3,3,133
14338,2011-07-01 14:08:00,2,588.22,160,1,2,2,122
14339,2011-04-11 11:06:00,1,309.52,242,1,1,1,111
14340,2011-05-05 09:44:00,1,134.7,218,1,1,1,111
14341,2011-08-01 14:05:00,8,2182.28,129,2,3,3,233
14342,2011-07-25 14:35:00,4,668.56,136,2,3,2,232
14344,2011-08-04 13:51:00,8,889.93,126,2,3,2,232
14345,2011-11-01 09:51:00,1,108.98,38,3,1,1,311
14346,2011-08-11 09:47:00,2,1021.58,120,2,2,2,222
14348,2011-03-24 16:23:00,1,409.57,259,1,1,2,112
14349,2011-11-29 15:39:00,1,133.5,9,3,1,1,311
14350,2011-03-10 14:14:00,1,282.93,273,1,1,1,111
14351,2011-06-28 11:56:00,1,51.0,164,1,1,1,111
14352,2011-07-05 15:41:00,4,1078.96,156,2,3,2,232
14353,2011-05-08 16:06:00,1,90.6,214,1,1,1,111
14354,2011-12-04 11:32:00,2,163.62,5,3,2,1,321
14355,2010-12-09 12:16:00,1,174.4,365,1,1,1,111
14356,2011-09-21 09:18:00,2,701.23,79,3,2,2,322
14357,2011-10-27 16:23:00,1,225.77,42,3,1,1,311
14359,2011-09-13 09:03:00,3,912.18,87,2,2,2,222
14360,2011-09-06 11:58:00,4,2128.23,94,2,3,3,233
14362,2011-11-17 15:08:00,1,161.2,21,3,1,1,311
14364,2011-08-23 11:01:00,8,3717.35,108,2,3,3,233
14367,2011-09-25 12:16:00,16,9261.52,75,3,3,3,333
14368,2011-01-24 09:52:00,1,155.0,319,1,1,1,111
14371,2011-02-17 16:35:00,1,100.5,294,1,1,1,111
14373,2010-12-16 15:40:00,1,76.55,357,1,1,1,111
14375,2011-06-07 13:44:00,1,257.68,184,1,1,1,111
14377,2011-06-01 13:32:00,2,617.05,190,1,2,2,122
14379,2011-02-17 15:03:00,2,348.1,294,1,2,1,121
14381,2011-10-18 17:10:00,1,202.68,51,3,1,1,311
14382,2011-11-13 16:18:00,1,626.07,25,3,1,2,312
14383,2011-06-29 10:18:00,3,1247.69,163,1,2,3,123
14385,2011-11-30 15:36:00,3,202.11,8,3,2,1,321
14386,2011-02-16 09:45:00,1,142.4,296,1,1,1,111
14387,2011-09-26 12:58:00,3,1770.56,73,3,2,3,323
14388,2011-09-09 13:26:00,8,3212.84,90,2,3,3,233
14389,2011-06-02 12:04:00,2,1043.46,190,1,2,2,122
14390,2011-07-18 13:35:00,9,4652.82,143,2,3,3,233
14393,2011-05-05 18:16:00,1,67.95,217,1,1,1,111
14395,2011-09-22 12:41:00,9,3507.71,77,3,3,3,333
14396,2010-12-03 15:19:00,2,487.99,370,1,2,2,122
14397,2011-09-07 09:37:00,19,2612.96,93,2,3,3,233
14400,2011-07-13 15:50:00,1,574.7,148,2,1,2,212
14401,2011-09-05 11:51:00,13,4051.48,95,2,3,3,233
14403,2011-08-01 12:57:00,4,1475.81,129,2,3,3,233
14404,2011-08-23 11:16:00,6,1474.32,108,2,3,3,233
14406,2011-08-12 16:54:00,1,156.75,118,2,1,1,211
14407,2011-08-24 14:02:00,6,2157.73,106,2,3,3,233
14408,2011-09-06 11:29:00,7,2606.53,94,2,3,3,233
14409,2011-09-29 18:18:00,6,2059.45,70,3,3,3,333
14410,2011-09-08 15:08:00,9,1105.07,91,2,3,2,232
14411,2011-02-02 10:56:00,1,1063.0,310,1,1,2,112
14412,2011-09-28 08:48:00,2,770.03,72,3,2,2,322
14413,2010-12-12 13:37:00,1,122.7,361,1,1,1,111
14414,2011-09-09 12:09:00,7,1496.98,91,2,3,3,233
14415,2011-09-02 15:56:00,13,5900.28,97,2,3,3,233
14416,2011-11-17 15:22:00,2,490.22,21,3,2,2,322
14418,2011-08-23 17:18:00,3,1937.25,107,2,2,3,223
14419,2011-09-27 11:27:00,6,1058.06,73,3,3,2,332
14420,2011-09-01 18:07:00,1,387.52,98,2,1,1,211
14421,2011-05-12 10:49:00,2,813.11,211,1,2,2,122
14422,2011-09-30 10:48:00,6,4263.64,70,3,3,3,333
14423,2011-05-05 15:12:00,1,265.2,217,1,1,1,111
14424,2011-11-22 11:48:00,1,322.08,17,3,1,1,311
14426,2011-07-22 11:56:00,10,4481.67,140,2,3,3,233
14427,2011-10-07 09:10:00,2,363.34,63,3,2,1,321
14428,2011-09-21 14:50:00,5,1244.83,78,3,3,3,333
14431,2011-02-10 10:40:00,1,470.36,302,1,1,2,112
14432,2011-09-11 14:09:00,6,2255.51,88,2,3,3,233
14434,2011-09-28 15:31:00,6,1372.8,71,3,3,3,333
14436,2011-09-02 10:13:00,1,89.06,98,2,1,1,211
14437,2010-12-09 09:27:00,1,63.0,365,1,1,1,111
14438,2011-02-06 14:56:00,1,131.9,305,1,1,1,111
14439,2011-01-24 11:39:00,1,2661.24,319,1,1,3,113
14440,2011-09-28 12:46:00,5,2357.68,71,3,3,3,333
14441,2011-09-06 09:45:00,4,1712.89,94,2,3,3,233
14442,2011-05-19 11:36:00,2,1589.82,204,1,2,3,123
14443,2011-07-24 11:40:00,4,1420.2,138,2,3,3,233
14446,2011-09-20 12:35:00,4,1039.58,79,3,3,2,332
14447,2011-05-27 14:29:00,5,1163.23,195,1,3,2,132
14448,2010-12-10 17:26:00,2,375.35,363,1,2,1,121
14449,2011-04-07 12:16:00,4,907.1,246,1,3,2,132
14450,2011-06-12 10:46:00,3,483.25,180,1,2,2,122
14451,2011-05-29 12:35:00,2,662.59,193,1,2,2,122
14452,2011-09-07 11:32:00,2,264.44,93,2,2,1,221
14453,2011-06-02 14:15:00,1,119.93,189,1,1,1,111
14456,2011-09-27 12:52:00,9,3062.4,72,3,3,3,333
14457,2011-02-02 09:39:00,1,113.64,310,1,1,1,111
14459,2011-07-07 13:35:00,1,1837.92,154,2,1,3,213
14460,2011-08-21 14:19:00,3,434.34,109,2,2,2,222
14461,2011-07-14 17:11:00,3,2103.06,147,2,2,3,223
14462,2011-09-16 17:05:00,11,2004.02,83,3,3,3,333
14463,2011-09-02 15:20:00,3,529.62,97,2,2,2,222
14465,2011-04-07 12:38:00,3,1058.62,245,1,2,2,122
14466,2011-09-27 12:44:00,7,2272.4,72,3,3,3,333
14467,2011-11-22 12:48:00,4,598.76,16,3,3,2,332
14470,2011-02-25 11:56:00,2,461.19,287,1,2,2,122
14472,2011-08-28 11:01:00,8,1936.84,103,2,3,3,233
14473,2011-09-26 15:10:00,2,234.34,73,3,2,1,321
14474,2011-10-24 13:26:00,1,547.66,45,3,1,2,312
14475,2011-09-29 10:46:00,3,925.85,71,3,2,2,322
14476,2011-03-27 15:39:00,1,215.7,256,1,1,1,111
14477,2011-06-08 13:33:00,4,1309.6,183,1,3,3,133
14479,2011-03-31 09:07:00,2,316.25,253,1,2,1,121
14480,2011-11-28 16:35:00,1,279.05,10,3,1,1,311
14481,2011-06-28 10:38:00,2,636.51,164,1,2,2,122
14482,2011-09-01 16:44:00,6,2068.15,98,2,3,3,233
14483,2011-03-03 10:26:00,1,137.1,281,1,1,1,111
14484,2011-10-20 14:11:00,1,321.92,49,3,1,1,311
14485,2011-11-01 12:25:00,1,165.75,37,3,1,1,311
14487,2011-09-18 12:40:00,6,1196.33,81,3,3,2,332
14488,2011-10-03 09:30:00,1,1064.28,67,3,1,2,312
14489,2011-05-16 14:51:00,1,463.38,206,1,1,2,112
14491,2011-06-17 15:22:00,2,340.93,174,1,2,1,121
14493,2011-07-07 16:59:00,5,2383.24,154,2,3,3,233
14494,2011-11-14 09:21:00,1,139.56,25,3,1,1,311
14495,2011-08-10 14:13:00,2,123.8,120,2,2,1,221
14496,2011-02-01 09:01:00,2,538.81,311,1,2,2,122
14497,2011-02-03 17:01:00,1,475.37,308,1,1,2,112
14498,2011-08-15 14:10:00,5,1957.32,115,2,3,3,233
14499,2011-07-29 11:49:00,3,815.32,133,2,2,2,222
14500,2011-09-12 16:45:00,3,356.85,87,2,2,1,221
14501,2011-06-09 12:02:00,2,251.21,183,1,2,1,121
14502,2011-07-13 13:14:00,11,2470.67,148,2,3,3,233
14503,2011-09-30 14:59:00,6,3543.26,69,3,3,3,333
14504,2011-04-10 16:01:00,4,673.26,242,1,3,2,132
14505,2011-08-22 14:38:00,8,5905.64,108,2,3,3,233
14506,2011-06-30 19:27:00,5,2012.17,161,1,3,3,133
14507,2011-08-30 15:16:00,6,1383.18,100,2,3,3,233
14508,2011-09-11 11:29:00,2,276.42,89,2,2,1,221
14511,2011-09-08 13:26:00,5,1314.81,91,2,3,3,233
14512,2011-06-05 12:39:00,2,275.28,186,1,2,1,121
14513,2011-08-31 11:25:00,3,455.59,100,2,2,2,222
14514,2011-05-22 15:12:00,3,1055.35,200,1,2,2,122
14515,2011-06-01 12:54:00,6,2102.09,190,1,3,3,133
14517,2011-07-21 11:42:00,2,330.45,141,2,2,1,221
14518,2011-10-06 14:43:00,1,174.37,63,3,1,1,311
14520,2011-02-22 09:15:00,2,270.6,290,1,2,1,121
14522,2011-09-08 15:39:00,4,974.54,91,2,3,2,232
14523,2011-08-23 13:13:00,1,241.09,107,2,1,1,211
14524,2011-09-29 12:39:00,9,1867.68,70,3,3,3,333
14525,2011-08-31 14:28:00,9,4332.2,99,2,3,3,233
14527,2011-09-29 12:23:00,55,8508.82,70,3,3,3,333
14528,2011-11-02 17:09:00,1,364.22,36,3,1,1,311
14529,2011-09-23 13:48:00,3,620.04,76,3,2,2,322
14530,2011-09-07 12:55:00,6,2925.91,92,2,3,3,233
14532,2011-04-17 13:05:00,4,932.85,235,1,3,2,132
14533,2011-09-11 15:35:00,7,1949.72,88,2,3,3,233
14534,2011-09-05 12:20:00,18,4447.05,94,2,3,3,233
14535,2011-08-04 15:04:00,3,2864.19,126,2,2,3,223
14536,2011-03-25 12:21:00,1,171.8,258,1,1,1,111
14537,2011-10-13 10:54:00,1,355.56,57,3,1,1,311
14538,2011-03-28 14:57:00,2,388.25,255,1,2,1,121
14539,2011-11-24 09:50:00,2,537.48,15,3,2,2,322
14540,2011-09-25 12:34:00,3,996.26,74,3,2,2,322
14541,2011-06-24 10:31:00,8,1461.65,168,1,3,3,133
14542,2011-06-07 08:19:00,1,103.25,185,1,1,1,111
14543,2011-09-27 10:26:00,16,3630.33,73,3,3,3,333
14544,2010-12-13 12:50:00,2,2024.45,360,1,2,3,123
14546,2011-09-23 13:11:00,5,2578.09,76,3,3,3,333
14547,2011-12-06 11:06:00,8,4007.54,3,3,3,3,333
14548,2011-07-12 12:19:00,2,652.8,149,2,2,2,222
14549,2011-02-01 13:47:00,1,289.24,310,1,1,1,111
14550,2011-11-29 12:12:00,2,765.62,10,3,2,2,322
14551,2011-05-19 18:21:00,2,186.23,203,1,2,1,121
14552,2011-07-11 12:49:00,1,165.07,150,2,1,1,211
14553,2011-05-05 11:08:00,5,859.27,218,1,3,2,132
14554,2011-11-29 16:44:00,4,2381.04,9,3,3,3,333
14555,2011-02-10 17:19:00,2,324.14,301,1,2,1,121
14557,2011-09-15 15:48:00,1,788.38,84,3,1,2,312
14560,2011-09-06 10:27:00,22,2237.77,94,2,3,3,233
14561,2011-09-25 12:39:00,3,1080.76,74,3,2,2,322
14562,2011-09-08 19:58:00,18,5074.77,91,2,3,3,233
14565,2011-09-05 09:07:00,4,3099.12,95,2,3,3,233
14566,2011-08-21 11:05:00,1,1432.0,110,2,1,3,213
14567,2011-08-01 13:48:00,2,1530.36,129,2,2,3,223
14569,2011-12-08 14:58:00,1,227.39,0,3,1,1,311
14570,2011-03-04 10:58:00,2,218.06,280,1,2,1,121
14572,2011-08-21 13:46:00,7,2832.84,109,2,3,3,233
14573,2011-06-13 11:15:00,9,1653.42,179,1,3,3,133
14576,2010-12-02 17:51:00,1,35.4,371,1,1,1,111
14577,2011-06-29 11:46:00,4,859.71,163,1,3,2,132
14578,2011-12-06 17:18:00,1,168.63,2,3,1,1,311
14581,2011-11-23 12:39:00,1,138.6,15,3,1,1,311
14582,2011-10-30 11:56:00,1,114.11,40,3,1,1,311
14583,2011-07-18 12:53:00,5,1052.55,143,2,3,2,232
14584,2011-06-09 20:03:00,4,1042.26,182,1,3,2,132
14585,2011-10-20 14:33:00,1,157.05,49,3,1,1,311
14586,2011-03-08 10:04:00,1,237.36,276,1,1,1,111
14587,2011-06-08 14:09:00,9,1601.14,183,1,3,3,133
14589,2010-12-03 11:42:00,1,39.75,371,1,1,1,111
14591,2011-05-10 14:09:00,4,1447.14,212,1,3,3,133
14592,2011-11-04 16:35:00,3,570.46,34,3,2,2,322
14593,2011-05-25 11:21:00,3,617.99,198,1,2,2,122
14594,2011-12-02 13:28:00,2,379.83,6,3,2,1,321
14595,2011-09-15 13:13:00,6,1740.6,84,3,3,3,333
14597,2011-06-01 12:33:00,2,883.15,190,1,2,2,122
14598,2011-10-26 13:19:00,1,221.97,43,3,1,1,311
14600,2011-02-07 09:48:00,1,393.33,305,1,1,2,112
14601,2011-11-29 09:48:00,1,213.96,10,3,1,1,311
14603,2011-03-10 10:27:00,1,660.0,274,1,1,2,112
14606,2011-09-07 12:41:00,93,12156.65,92,2,3,3,233
14607,2011-03-23 15:22:00,14,16569.5,260,1,3,3,133
14608,2011-09-15 11:46:00,4,1785.15,85,2,3,3,233
14609,2011-09-28 12:54:00,4,601.56,71,3,3,2,332
14616,2011-04-11 09:54:00,3,406.08,242,1,2,2,122
14618,2011-11-30 13:45:00,3,553.44,8,3,2,2,322
14619,2011-04-08 07:37:00,1,394.44,245,1,1,2,112
14620,2011-05-18 11:58:00,2,412.78,205,1,2,2,122
14621,2011-07-06 12:31:00,5,1788.36,155,2,3,3,233
14622,2011-06-08 12:42:00,1,320.58,183,1,1,1,111
14623,2011-08-15 13:51:00,5,889.25,115,2,3,2,232
14624,2011-10-13 13:44:00,2,225.85,56,3,2,1,321
14625,2011-05-27 15:32:00,2,899.63,195,1,2,2,122
14626,2011-08-09 10:20:00,4,2791.27,122,2,3,3,233
14628,2011-09-09 14:58:00,2,671.96,90,2,2,2,222
14629,2011-12-05 16:55:00,2,959.01,3,3,2,2,322
14631,2011-04-18 16:49:00,3,1006.98,234,1,2,2,122
14632,2011-03-22 08:49:00,1,114.56,262,1,1,1,111
14633,2011-03-18 17:07:00,1,344.9,265,1,1,1,111
14636,2011-03-16 09:52:00,2,609.85,268,1,2,2,122
14638,2011-10-20 10:10:00,1,443.6,50,3,1,2,312
14639,2011-08-11 13:41:00,6,2984.49,119,2,3,3,233
14640,2011-08-04 11:38:00,6,2125.08,127,2,3,3,233
14641,2011-11-18 10:42:00,1,110.46,21,3,1,1,311
14642,2011-10-12 11:08:00,1,96.12,58,3,1,1,311
14643,2011-06-22 14:41:00,2,693.81,169,1,2,2,122
14644,2011-02-14 14:14:00,2,830.76,297,1,2,2,122
14645,2011-07-06 09:15:00,2,597.09,156,2,2,2,222
14646,2011-09-08 11:28:00,74,280206.02,92,2,3,3,233
14647,2011-05-22 13:40:00,1,243.22,200,1,1,1,111
14649,2011-09-28 15:42:00,4,1417.29,71,3,3,3,333
14651,2011-05-12 16:29:00,2,654.6,210,1,2,2,122
14652,2011-09-23 14:21:00,1,114.18,76,3,1,1,311
14653,2011-12-08 13:45:00,7,1947.55,0,3,3,3,333
14655,2011-09-30 08:14:00,4,1932.23,70,3,3,3,333
14656,2011-06-23 13:51:00,2,291.05,168,1,2,1,121
14657,2011-07-07 19:54:00,4,848.22,154,2,3,2,232
14658,2011-08-14 15:42:00,2,247.15,116,2,2,1,221
14659,2011-09-22 12:45:00,9,2529.93,77,3,3,3,333
14660,2011-09-14 11:34:00,2,285.74,86,2,2,1,221
14661,2011-11-13 11:51:00,1,107.95,26,3,1,1,311
14662,2011-04-19 12:26:00,4,771.17,233,1,3,2,132
14664,2011-11-06 14:56:00,2,637.89,32,3,2,2,322
14665,2011-09-11 11:26:00,5,1835.7,89,2,3,3,233
14666,2011-11-15 12:57:00,1,195.25,23,3,1,1,311
14667,2011-09-06 12:30:00,25,9241.2,93,2,3,3,233
14669,2011-04-12 11:43:00,3,1269.99,241,1,2,3,123
14670,2011-03-04 14:13:00,2,411.53,279,1,2,2,122
14672,2011-04-19 10:19:00,2,765.55,234,1,2,2,122
14673,2010-12-07 12:49:00,5,1736.4,366,1,3,3,133
14675,2011-11-23 12:58:00,1,604.75,15,3,1,2,312
14676,2011-09-22 09:52:00,6,2548.24,78,3,3,3,333
14680,2011-09-05 15:49:00,16,28754.11,94,2,3,3,233
14681,2011-09-29 15:52:00,3,498.95,70,3,2,2,322
14682,2011-06-05 12:12:00,2,52.0,187,1,2,1,121
14684,2011-09-19 11:04:00,5,1236.28,81,3,3,3,333
14687,2011-08-25 11:59:00,1,628.38,106,2,1,2,212
14688,2011-09-08 12:16:00,21,5630.87,92,2,3,3,233
14689,2011-05-15 11:22:00,1,112.8,208,1,1,1,111
14690,2011-07-11 11:58:00,2,371.7,151,2,2,1,221
14691,2011-09-04 11:17:00,5,2114.33,96,2,3,3,233
14692,2011-07-25 15:08:00,4,591.55,136,2,3,2,232
14693,2011-03-20 12:50:00,1,172.9,263,1,1,1,111
14696,2011-09-29 15:04:00,7,2078.95,70,3,3,3,333
14697,2011-05-05 15:39:00,2,188.61,217,1,2,1,121
14698,2011-12-08 12:26:00,5,1250.76,0,3,3,3,333
14699,2011-05-09 14:54:00,1,109.13,213,1,1,1,111
14700,2011-06-03 11:59:00,3,2235.3,189,1,2,3,123
14701,2011-06-20 11:36:00,9,2549.37,172,1,3,3,133
14702,2011-09-22 19:33:00,17,3292.14,77,3,3,3,333
14703,2011-11-25 09:23:00,1,318.17,14,3,1,1,311
14704,2011-09-19 13:27:00,9,1546.91,80,3,3,3,333
14705,2011-05-25 12:39:00,1,179.0,197,1,1,1,111
14708,2011-07-08 16:08:00,3,1126.37,153,2,2,2,222
14709,2011-09-07 12:21:00,13,4921.04,92,2,3,3,233
14710,2011-11-25 14:53:00,4,606.13,13,3,3,2,332
14711,2011-09-09 13:42:00,11,2868.8,90,2,3,3,233
14712,2011-09-25 14:58:00,3,917.07,74,3,2,2,322
14713,2011-09-01 19:11:00,11,2666.36,98,2,3,3,233
14714,2011-11-15 13:07:00,1,160.19,23,3,1,1,311
14715,2011-09-06 12:02:00,4,867.38,94,2,3,2,232
14716,2011-07-14 12:42:00,2,329.68,147,2,2,1,221
14719,2011-06-13 12:52:00,5,1602.13,178,1,3,3,133
14720,2011-09-11 13:56:00,3,663.81,88,2,2,2,222
14722,2011-07-15 14:58:00,1,187.92,146,2,1,1,211
14723,2010-12-03 14:26:00,6,1158.3,370,1,3,2,132
14725,2011-11-15 12:42:00,1,718.08,23,3,1,2,312
14727,2011-03-10 14:45:00,1,268.58,273,1,1,1,111
14729,2010-12-01 12:43:00,1,313.49,372,1,1,1,111
14730,2011-08-24 13:07:00,8,2005.06,106,2,3,3,233
14731,2011-05-18 11:02:00,3,380.02,205,1,2,1,121
14732,2011-09-12 15:29:00,8,2702.49,87,2,3,3,233
14733,2011-08-21 11:57:00,12,9585.91,110,2,3,3,233
14735,2011-09-19 11:33:00,32,6065.69,81,3,3,3,333
14737,2011-08-03 10:04:00,3,1164.55,128,2,2,2,222
14738,2011-07-29 10:34:00,7,1314.45,133,2,3,3,233
14739,2011-09-06 14:09:00,7,3902.28,93,2,3,3,233
14740,2011-05-26 18:17:00,3,1448.21,196,1,2,3,123
14741,2011-08-18 13:16:00,6,1400.34,112,2,3,3,233
14744,2011-02-15 11:33:00,7,1099.98,297,1,3,2,132
14745,2011-08-19 10:05:00,5,1220.26,112,2,3,3,233
14747,2011-04-04 14:09:00,1,328.2,248,1,1,1,111
14748,2011-08-08 12:28:00,5,1415.75,122,2,3,3,233
14752,2011-10-27 11:55:00,1,389.64,43,3,1,2,312
14753,2011-09-13 14:50:00,1,563.15,86,2,1,2,212
14754,2011-02-17 12:21:00,2,638.05,294,1,2,2,122
14755,2011-09-27 12:08:00,11,5010.28,73,3,3,3,333
14756,2011-11-24 18:13:00,1,738.96,14,3,1,2,312
14757,2011-09-25 14:36:00,1,420.5,74,3,1,2,312
14758,2011-07-18 08:21:00,4,1484.06,144,2,3,3,233
14759,2011-08-19 08:57:00,3,1625.97,112,2,2,3,223
14760,2011-02-15 16:27:00,1,89.2,296,1,1,1,111
14761,2011-10-12 12:10:00,2,255.9,58,3,2,1,321
14762,2011-03-21 08:20:00,1,300.52,263,1,1,1,111
14764,2011-10-24 11:54:00,1,278.3,46,3,1,1,311
14765,2011-08-19 15:06:00,3,254.11,111,2,2,1,221
14766,2011-09-20 09:45:00,6,2473.37,80,3,3,3,333
14768,2011-08-04 13:25:00,2,192.6,126,2,2,1,221
14769,2011-09-18 15:33:00,8,10674.75,81,3,3,3,333
14770,2011-04-21 14:21:00,2,876.42,231,1,2,2,122
14772,2011-08-19 15:04:00,1,139.26,111,2,1,1,211
14775,2011-07-25 12:12:00,3,1011.9,137,2,2,2,222
14776,2011-08-26 14:23:00,11,2538.3,104,2,3,3,233
14778,2011-08-04 15:23:00,2,730.86,126,2,2,2,222
14779,2011-03-04 12:42:00,3,386.15,279,1,2,1,121
14780,2011-09-21 15:15:00,2,447.68,78,3,2,2,322
14782,2011-01-24 11:12:00,1,200.1,319,1,1,1,111
14784,2011-11-13 13:30:00,2,289.99,25,3,2,1,321
14785,2011-11-29 13:21:00,2,77.4,9,3,2,1,321
14788,2011-12-02 17:06:00,2,679.44,6,3,2,2,322
14789,2011-11-11 08:59:00,1,197.64,28,3,1,1,311
14790,2011-08-12 12:15:00,4,745.06,119,2,3,2,232
14792,2011-10-07 09:19:00,1,6.2,63,3,1,1,311
14793,2011-11-18 14:50:00,1,228.99,20,3,1,1,311
14794,2011-05-20 11:53:00,7,1319.91,203,1,3,3,133
14795,2011-06-26 13:04:00,1,131.45,165,1,1,1,111
14796,2011-09-06 10:42:00,17,8022.49,94,2,3,3,233
14798,2011-07-18 14:40:00,3,173.74,143,2,2,1,221
14799,2011-10-19 16:16:00,1,157.7,50,3,1,1,311
14800,2011-09-25 12:45:00,12,4339.74,74,3,3,3,333
14801,2011-10-09 15:24:00,1,193.14,60,3,1,1,311
14803,2011-06-30 13:58:00,3,845.55,161,1,2,2,122
14804,2011-12-01 11:20:00,1,353.27,8,3,1,1,311
14805,2011-11-24 16:20:00,4,554.65,14,3,3,2,332
14806,2011-09-25 15:32:00,1,193.39,74,3,1,1,311
14808,2011-09-26 11:19:00,8,2741.17,74,3,3,3,333
14810,2011-08-28 11:02:00,11,2087.88,103,2,3,3,233
14813,2010-12-05 11:57:00,2,155.43,369,1,2,1,121
14815,2011-11-03 11:36:00,2,778.5,36,3,2,2,322
14816,2011-05-26 13:16:00,1,271.85,196,1,1,1,111
14817,2011-05-23 13:35:00,2,1110.34,199,1,2,2,122
14818,2011-09-27 11:01:00,3,657.8,73,3,2,2,322
14819,2011-05-31 13:50:00,2,272.07,191,1,2,1,121
14820,2011-09-25 13:24:00,4,507.29,74,3,3,2,332
14821,2010-12-08 08:43:00,1,48.8,366,1,1,1,111
14823,2011-06-12 13:12:00,3,321.43,179,1,2,1,121
14824,2011-09-09 14:12:00,4,1127.71,90,2,3,2,232
14825,2011-09-11 14:49:00,12,2226.91,88,2,3,3,233
14828,2011-05-27 10:16:00,3,2139.76,196,1,2,3,123
14829,2011-06-08 14:29:00,4,697.55,183,1,3,2,132
14830,2011-10-17 14:29:00,1,197.13,52,3,1,1,311
14834,2011-09-29 10:49:00,6,1720.3,71,3,3,3,333
14836,2011-11-09 13:26:00,3,102.45,29,3,2,1,321
14837,2011-09-11 10:58:00,4,1649.5,89,2,3,3,233
14840,2011-03-17 12:00:00,1,62.85,267,1,1,1,111
14841,2011-06-13 14:55:00,6,3295.76,178,1,3,3,133
14842,2011-09-05 14:30:00,4,2824.69,94,2,3,3,233
14844,2011-08-08 13:34:00,4,3189.81,122,2,3,3,233
14847,2011-07-14 10:52:00,1,309.4,148,2,1,1,211
14849,2011-09-05 14:57:00,25,7930.54,94,2,3,3,233
14850,2011-02-01 11:21:00,1,325.75,311,1,1,1,111
14851,2011-03-28 14:59:00,2,511.35,255,1,2,2,122
14852,2011-09-04 13:56:00,6,2836.69,95,2,3,3,233
14853,2011-05-12 15:17:00,2,475.8,210,1,2,2,122
14854,2011-09-22 17:00:00,7,2759.83,77,3,3,3,333
14855,2011-08-12 14:02:00,2,645.65,118,2,2,2,222
14856,2011-11-03 14:53:00,3,1311.38,35,3,2,3,323
14857,2011-07-14 15:03:00,2,1173.12,147,2,2,2,222
14859,2011-09-20 13:19:00,4,1353.74,79,3,3,3,333
14860,2011-11-20 14:17:00,1,170.32,18,3,1,1,311
14861,2011-10-18 12:54:00,1,125.79,51,3,1,1,311
14862,2011-07-14 11:20:00,2,841.2,148,2,2,2,222
14863,2011-11-10 15:04:00,1,266.76,28,3,1,1,311
14865,2011-12-02 16:25:00,2,52.2,6,3,2,1,321
14866,2011-09-20 10:27:00,12,14389.9,80,3,3,3,333
14867,2011-06-07 11:39:00,3,710.28,185,1,2,2,122
14868,2011-09-29 10:45:00,8,2953.59,71,3,3,3,333
14869,2011-08-28 16:09:00,2,725.7,102,2,2,2,222
14870,2011-03-23 10:51:00,1,327.25,261,1,1,1,111
14871,2011-06-14 13:04:00,4,522.38,177,1,3,2,132
14873,2011-05-13 13:52:00,1,519.68,209,1,1,2,112
14875,2011-08-24 12:20:00,2,1465.32,106,2,2,3,223
14878,2011-09-18 12:24:00,9,1485.54,81,3,3,3,333
14880,2011-09-23 13:42:00,3,706.19,76,3,2,2,322
14881,2011-11-20 11:06:00,1,255.4,19,3,1,1,311
14882,2011-11-06 10:15:00,2,589.7,33,3,2,2,322
14883,2011-09-27 14:58:00,6,761.59,72,3,3,2,332
14885,2011-07-31 12:05:00,1,765.32,131,2,1,2,212
14886,2011-04-01 08:56:00,1,364.8,252,1,1,1,111
14887,2011-09-21 15:32:00,1,1862.0,78,3,1,3,313
14888,2011-05-16 14:58:00,1,369.2,206,1,1,1,111
14889,2011-01-07 15:19:00,1,135.9,335,1,1,1,111
14890,2011-03-31 11:57:00,1,125.65,253,1,1,1,111
14891,2011-07-14 18:08:00,2,554.38,147,2,2,2,222
14893,2011-11-30 12:31:00,2,1237.85,8,3,2,3,323
14894,2011-09-15 13:51:00,1,655.75,84,3,1,2,312
14895,2011-09-09 15:11:00,20,11138.71,90,2,3,3,233
14896,2011-05-19 10:20:00,2,468.77,204,1,2,2,122
14897,2011-09-12 16:06:00,4,1366.38,87,2,3,3,233
14898,2011-07-28 14:03:00,6,1303.52,133,2,3,3,233
14901,2011-09-27 11:05:00,9,1421.29,73,3,3,3,333
14902,2011-11-14 10:34:00,1,332.66,25,3,1,1,311
14903,2011-08-07 12:42:00,5,2810.63,123,2,3,3,233
14904,2011-12-07 12:55:00,2,1025.44,1,3,2,2,322
14905,2011-07-05 12:41:00,2,616.15,156,2,2,2,222
14907,2011-09-01 16:41:00,7,3501.1,98,2,3,3,233
14908,2011-09-26 12:56:00,1,277.8,73,3,1,1,311
14910,2011-12-07 10:06:00,4,434.35,2,3,3,2,332
14911,2011-09-07 14:13:00,201,143825.06,92,2,3,3,233
14912,2011-04-07 11:06:00,2,867.85,246,1,2,2,122
14913,2011-06-09 14:14:00,4,1227.43,182,1,3,3,133
14915,2011-09-09 13:34:00,2,307.48,90,2,2,1,221
14916,2011-09-07 10:07:00,4,1268.98,93,2,3,3,233
14918,2011-08-16 11:50:00,2,1610.15,115,2,2,3,223
14920,2011-05-11 10:32:00,2,977.77,212,1,2,2,122
14921,2011-05-22 12:51:00,2,1316.07,200,1,2,3,123
14923,2011-10-20 11:51:00,1,749.1,50,3,1,2,312
